Driver,DriverNumber,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,FreshTyre,Team,TrackStatus,IsPersonalBest,LapTimeSeconds
HAM,44,16.0,0 days 00:01:20.384000,0 days 00:00:21.278000,0 days 00:00:37.545000,0 days 00:00:21.561000,MEDIUM,15.0,True,Mercedes,1,False,80.384
HAM,44,17.0,0 days 00:01:19.738000,0 days 00:00:20.869000,0 days 00:00:37.534000,0 days 00:00:21.335000,MEDIUM,16.0,True,Mercedes,1,True,79.738
HAM,44,18.0,0 days 00:01:20.037000,0 days 00:00:21.240000,0 days 00:00:37.431000,0 days 00:00:21.366000,MEDIUM,17.0,True,Mercedes,1,False,80.037
HAM,44,19.0,0 days 00:01:19.874000,0 days 00:00:21.105000,0 days 00:00:37.383000,0 days 00:00:21.386000,MEDIUM,18.0,True,Mercedes,1,False,79.874
HAM,44,20.0,0 days 00:01:20.504000,0 days 00:00:21.334000,0 days 00:00:37.659000,0 days 00:00:21.511000,MEDIUM,19.0,True,Mercedes,1,False,80.504
HAM,44,21.0,0 days 00:01:19.760000,0 days 00:00:21.219000,0 days 00:00:37.123000,0 days 00:00:21.418000,MEDIUM,20.0,True,Mercedes,1,False,79.76
HAM,44,22.0,0 days 00:01:20.590000,0 days 00:00:21.728000,0 days 00:00:37.543000,0 days 00:00:21.319000,MEDIUM,21.0,True,Mercedes,1,False,80.59
HAM,44,23.0,0 days 00:01:19.089000,0 days 00:00:21.281000,0 days 00:00:36.887000,0 days 00:00:20.921000,MEDIUM,22.0,True,Mercedes,1,True,79.089
HAM,44,24.0,0 days 00:01:18.785000,0 days 00:00:20.850000,0 days 00:00:36.635000,0 days 00:00:21.300000,MEDIUM,23.0,True,Mercedes,1,True,78.785
HAM,44,25.0,0 days 00:01:19.342000,0 days 00:00:21.045000,0 days 00:00:36.894000,0 days 00:00:21.403000,MEDIUM,24.0,True,Mercedes,1,False,79.342
HAM,44,26.0,0 days 00:01:19.862000,0 days 00:00:21.531000,0 days 00:00:37.064000,0 days 00:00:21.267000,MEDIUM,25.0,True,Mercedes,1,False,79.862
HAM,44,27.0,0 days 00:01:18.549000,0 days 00:00:20.906000,0 days 00:00:36.554000,0 days 00:00:21.089000,MEDIUM,26.0,True,Mercedes,1,True,78.549
HAM,44,28.0,0 days 00:01:18.587000,0 days 00:00:21.112000,0 days 00:00:36.631000,0 days 00:00:20.844000,MEDIUM,27.0,True,Mercedes,1,False,78.587
HAM,44,29.0,0 days 00:01:18.940000,0 days 00:00:21.157000,0 days 00:00:36.794000,0 days 00:00:20.989000,MEDIUM,28.0,True,Mercedes,1,False,78.94
HAM,44,30.0,0 days 00:01:18.371000,0 days 00:00:20.782000,0 days 00:00:36.586000,0 days 00:00:21.003000,MEDIUM,29.0,True,Mercedes,1,True,78.371
HAM,44,31.0,0 days 00:01:18.471000,0 days 00:00:21.051000,0 days 00:00:36.534000,0 days 00:00:20.886000,MEDIUM,30.0,True,Mercedes,1,False,78.471
HAM,44,32.0,0 days 00:01:18.618000,0 days 00:00:20.974000,0 days 00:00:36.599000,0 days 00:00:21.045000,MEDIUM,31.0,True,Mercedes,1,False,78.618
HAM,44,33.0,0 days 00:01:18.746000,0 days 00:00:20.940000,0 days 00:00:36.588000,0 days 00:00:21.218000,MEDIUM,32.0,True,Mercedes,1,False,78.746
HAM,44,34.0,0 days 00:01:18.860000,0 days 00:00:21.143000,0 days 00:00:36.668000,0 days 00:00:21.049000,MEDIUM,33.0,True,Mercedes,1,False,78.86
HAM,44,35.0,0 days 00:01:19.518000,0 days 00:00:21.181000,0 days 00:00:36.979000,0 days 00:00:21.358000,MEDIUM,34.0,True,Mercedes,1,False,79.518
HAM,44,36.0,0 days 00:01:20.648000,0 days 00:00:21.922000,0 days 00:00:37.249000,0 days 00:00:21.477000,MEDIUM,35.0,True,Mercedes,1,False,80.648
HAM,44,37.0,0 days 00:01:18.605000,0 days 00:00:21.010000,0 days 00:00:36.681000,0 days 00:00:20.914000,MEDIUM,36.0,True,Mercedes,1,False,78.605
HAM,44,38.0,0 days 00:01:20.514000,0 days 00:00:21.508000,0 days 00:00:37.283000,0 days 00:00:21.723000,MEDIUM,37.0,True,Mercedes,1,False,80.514
HAM,44,39.0,0 days 00:01:18.943000,0 days 00:00:20.953000,0 days 00:00:36.947000,0 days 00:00:21.043000,MEDIUM,38.0,True,Mercedes,1,False,78.943
HAM,44,40.0,0 days 00:01:18.673000,0 days 00:00:20.940000,0 days 00:00:36.732000,0 days 00:00:21.001000,MEDIUM,39.0,True,Mercedes,1,False,78.673
HAM,44,41.0,0 days 00:01:18.946000,0 days 00:00:21.003000,0 days 00:00:36.721000,0 days 00:00:21.222000,MEDIUM,40.0,True,Mercedes,1,False,78.946
HAM,44,42.0,0 days 00:01:17.542000,0 days 00:00:20.703000,0 days 00:00:36.110000,0 days 00:00:20.729000,MEDIUM,41.0,True,Mercedes,1,True,77.542
HAM,44,43.0,0 days 00:01:17.867000,0 days 00:00:20.754000,0 days 00:00:36.418000,0 days 00:00:20.695000,MEDIUM,42.0,True,Mercedes,1,False,77.867
HAM,44,44.0,0 days 00:01:18.225000,0 days 00:00:20.803000,0 days 00:00:36.511000,0 days 00:00:20.911000,MEDIUM,43.0,True,Mercedes,1,False,78.225
HAM,44,45.0,0 days 00:01:18.156000,0 days 00:00:20.583000,0 days 00:00:36.597000,0 days 00:00:20.976000,MEDIUM,44.0,True,Mercedes,1,False,78.156
HAM,44,46.0,0 days 00:01:18.104000,0 days 00:00:20.745000,0 days 00:00:36.466000,0 days 00:00:20.893000,MEDIUM,45.0,True,Mercedes,1,False,78.104
HAM,44,47.0,0 days 00:01:18.331000,0 days 00:00:20.748000,0 days 00:00:36.783000,0 days 00:00:20.800000,MEDIUM,46.0,True,Mercedes,1,False,78.331
HAM,44,48.0,0 days 00:01:17.831000,0 days 00:00:20.802000,0 days 00:00:36.424000,0 days 00:00:20.605000,MEDIUM,47.0,True,Mercedes,1,False,77.831
HAM,44,49.0,0 days 00:01:17.398000,0 days 00:00:20.468000,0 days 00:00:36.146000,0 days 00:00:20.784000,MEDIUM,48.0,True,Mercedes,1,True,77.398
HAM,44,50.0,0 days 00:01:18.461000,0 days 00:00:20.737000,0 days 00:00:36.831000,0 days 00:00:20.893000,MEDIUM,49.0,True,Mercedes,1,False,78.461
HAM,44,51.0,0 days 00:01:35.209000,0 days 00:00:21.037000,0 days 00:00:36.500000,0 days 00:00:37.672000,MEDIUM,50.0,True,Mercedes,1,False,95.209
HAM,44,52.0,0 days 00:01:19.702000,0 days 00:00:23.286000,0 days 00:00:36.357000,0 days 00:00:20.059000,HARD,2.0,False,Mercedes,12,False,79.702
HAM,44,53.0,0 days 00:01:16.458000,0 days 00:00:20.151000,0 days 00:00:35.889000,0 days 00:00:20.418000,HARD,3.0,False,Mercedes,1,True,76.458
HAM,44,54.0,0 days 00:01:16.388000,0 days 00:00:20.026000,0 days 00:00:35.636000,0 days 00:00:20.726000,HARD,4.0,False,Mercedes,1,True,76.388
HAM,44,55.0,0 days 00:01:16.492000,0 days 00:00:20.727000,0 days 00:00:35.648000,0 days 00:00:20.117000,HARD,5.0,False,Mercedes,1,False,76.492
HAM,44,56.0,0 days 00:01:14.423000,0 days 00:00:19.485000,0 days 00:00:35.057000,0 days 00:00:19.881000,HARD,6.0,False,Mercedes,1,True,74.423
HAM,44,57.0,0 days 00:01:17.857000,0 days 00:00:20.896000,0 days 00:00:36.389000,0 days 00:00:20.572000,HARD,7.0,False,Mercedes,1,False,77.857
HAM,44,58.0,0 days 00:01:16.855000,0 days 00:00:20.302000,0 days 00:00:36.102000,0 days 00:00:20.451000,HARD,8.0,False,Mercedes,1,False,76.855
HAM,44,59.0,0 days 00:01:14.204000,0 days 00:00:19.662000,0 days 00:00:34.842000,0 days 00:00:19.700000,HARD,9.0,False,Mercedes,1,True,74.204
HAM,44,60.0,0 days 00:01:15.848000,0 days 00:00:20.036000,0 days 00:00:35.591000,0 days 00:00:20.221000,HARD,10.0,False,Mercedes,1,False,75.848
HAM,44,61.0,0 days 00:01:15.274000,0 days 00:00:19.975000,0 days 00:00:35.321000,0 days 00:00:19.978000,HARD,11.0,False,Mercedes,1,False,75.274
HAM,44,62.0,0 days 00:01:15.414000,0 days 00:00:19.845000,0 days 00:00:35.580000,0 days 00:00:19.989000,HARD,12.0,False,Mercedes,1,False,75.414
HAM,44,63.0,0 days 00:01:14.165000,0 days 00:00:19.548000,0 days 00:00:34.854000,0 days 00:00:19.763000,HARD,13.0,False,Mercedes,1,True,74.165
HAM,44,64.0,0 days 00:01:16.164000,0 days 00:00:20.070000,0 days 00:00:35.964000,0 days 00:00:20.130000,HARD,14.0,False,Mercedes,1,False,76.164
HAM,44,65.0,0 days 00:01:15.190000,0 days 00:00:19.749000,0 days 00:00:35.463000,0 days 00:00:19.978000,HARD,15.0,False,Mercedes,1,False,75.19
HAM,44,66.0,0 days 00:01:15.342000,0 days 00:00:19.790000,0 days 00:00:35.241000,0 days 00:00:20.311000,HARD,16.0,False,Mercedes,1,False,75.342
HAM,44,67.0,0 days 00:01:16.117000,0 days 00:00:20.133000,0 days 00:00:35.744000,0 days 00:00:20.240000,HARD,17.0,False,Mercedes,1,False,76.117
HAM,44,68.0,0 days 00:01:15.836000,0 days 00:00:19.970000,0 days 00:00:35.592000,0 days 00:00:20.274000,HARD,18.0,False,Mercedes,1,False,75.836
HAM,44,69.0,0 days 00:01:15.648000,0 days 00:00:19.914000,0 days 00:00:35.491000,0 days 00:00:20.243000,HARD,19.0,False,Mercedes,1,False,75.648
HAM,44,70.0,0 days 00:01:15.638000,0 days 00:00:19.925000,0 days 00:00:35.469000,0 days 00:00:20.244000,HARD,20.0,False,Mercedes,1,False,75.638
HAM,44,71.0,0 days 00:01:15.643000,0 days 00:00:19.857000,0 days 00:00:35.584000,0 days 00:00:20.202000,HARD,21.0,False,Mercedes,1,False,75.643
HAM,44,72.0,0 days 00:01:15.468000,0 days 00:00:19.801000,0 days 00:00:35.562000,0 days 00:00:20.105000,HARD,22.0,False,Mercedes,1,False,75.468
HAM,44,73.0,0 days 00:01:15.134000,0 days 00:00:19.609000,0 days 00:00:35.432000,0 days 00:00:20.093000,HARD,23.0,False,Mercedes,1,False,75.134
HAM,44,74.0,0 days 00:01:15.324000,0 days 00:00:19.761000,0 days 00:00:35.473000,0 days 00:00:20.090000,HARD,24.0,False,Mercedes,1,False,75.324
HAM,44,75.0,0 days 00:01:15.324000,0 days 00:00:19.645000,0 days 00:00:35.508000,0 days 00:00:20.171000,HARD,25.0,False,Mercedes,1,False,75.324
HAM,44,76.0,0 days 00:01:15.245000,0 days 00:00:19.676000,0 days 00:00:35.493000,0 days 00:00:20.076000,HARD,26.0,False,Mercedes,1,False,75.245
HAM,44,77.0,0 days 00:01:15.697000,0 days 00:00:19.854000,0 days 00:00:35.590000,0 days 00:00:20.253000,HARD,27.0,False,Mercedes,1,False,75.697
HAM,44,78.0,0 days 00:01:16.355000,0 days 00:00:19.818000,0 days 00:00:35.947000,0 days 00:00:20.590000,HARD,28.0,False,Mercedes,1,False,76.355
TSU,22,1.0,0 days 00:41:28.609000,,0 days 00:00:54.783000,,MEDIUM,1.0,True,RB,1254,False,2488.609
TSU,22,2.0,0 days 00:02:28.277000,0 days 00:00:25.893000,0 days 00:00:41.120000,0 days 00:01:21.264000,HARD,2.0,False,RB,41,False,148.277
TSU,22,3.0,0 days 00:01:27.563000,0 days 00:00:25.178000,0 days 00:00:39.894000,0 days 00:00:22.491000,HARD,3.0,False,RB,1,True,87.563
TSU,22,4.0,0 days 00:01:23.327000,0 days 00:00:21.941000,0 days 00:00:39.033000,0 days 00:00:22.353000,HARD,4.0,False,RB,1,True,83.327
TSU,22,5.0,0 days 00:01:23.493000,0 days 00:00:22.196000,0 days 00:00:38.966000,0 days 00:00:22.331000,HARD,5.0,False,RB,1,False,83.493
TSU,22,6.0,0 days 00:01:23.224000,0 days 00:00:21.974000,0 days 00:00:38.856000,0 days 00:00:22.394000,HARD,6.0,False,RB,1,True,83.224
TSU,22,7.0,0 days 00:01:21.826000,0 days 00:00:22.013000,0 days 00:00:38.129000,0 days 00:00:21.684000,HARD,7.0,False,RB,1,True,81.826
TSU,22,8.0,0 days 00:01:21.651000,0 days 00:00:21.607000,0 days 00:00:38.301000,0 days 00:00:21.743000,HARD,8.0,False,RB,1,True,81.651
TSU,22,9.0,0 days 00:01:21.896000,0 days 00:00:21.733000,0 days 00:00:38.258000,0 days 00:00:21.905000,HARD,9.0,False,RB,1,False,81.896
TSU,22,10.0,0 days 00:01:21.591000,0 days 00:00:21.633000,0 days 00:00:38.094000,0 days 00:00:21.864000,HARD,10.0,False,RB,1,True,81.591
TSU,22,11.0,0 days 00:01:21.289000,0 days 00:00:21.487000,0 days 00:00:38.230000,0 days 00:00:21.572000,HARD,11.0,False,RB,1,True,81.289
TSU,22,12.0,0 days 00:01:21.089000,0 days 00:00:21.543000,0 days 00:00:37.878000,0 days 00:00:21.668000,HARD,12.0,False,RB,1,True,81.089
TSU,22,13.0,0 days 00:01:20.682000,0 days 00:00:21.367000,0 days 00:00:37.807000,0 days 00:00:21.508000,HARD,13.0,False,RB,1,True,80.682
TSU,22,14.0,0 days 00:01:21.249000,0 days 00:00:21.513000,0 days 00:00:38.100000,0 days 00:00:21.636000,HARD,14.0,False,RB,1,False,81.249
TSU,22,15.0,0 days 00:01:20.099000,0 days 00:00:20.937000,0 days 00:00:37.501000,0 days 00:00:21.661000,HARD,15.0,False,RB,1,True,80.099
TSU,22,16.0,0 days 00:01:20.847000,0 days 00:00:21.350000,0 days 00:00:38.002000,0 days 00:00:21.495000,HARD,16.0,False,RB,1,False,80.847
TSU,22,17.0,0 days 00:01:20.335000,0 days 00:00:21.282000,0 days 00:00:37.659000,0 days 00:00:21.394000,HARD,17.0,False,RB,1,False,80.335
TSU,22,18.0,0 days 00:01:20.612000,0 days 00:00:21.336000,0 days 00:00:37.629000,0 days 00:00:21.647000,HARD,18.0,False,RB,1,False,80.612
TSU,22,19.0,0 days 00:01:20.770000,0 days 00:00:21.296000,0 days 00:00:37.813000,0 days 00:00:21.661000,HARD,19.0,False,RB,1,False,80.77
TSU,22,20.0,0 days 00:01:19.991000,0 days 00:00:21.290000,0 days 00:00:37.392000,0 days 00:00:21.309000,HARD,20.0,False,RB,1,True,79.991
TSU,22,21.0,0 days 00:01:20.557000,0 days 00:00:21.256000,0 days 00:00:37.782000,0 days 00:00:21.519000,HARD,21.0,False,RB,1,False,80.557
TSU,22,22.0,0 days 00:01:20.875000,0 days 00:00:21.371000,0 days 00:00:37.821000,0 days 00:00:21.683000,HARD,22.0,False,RB,1,False,80.875
TSU,22,23.0,0 days 00:01:20.450000,0 days 00:00:21.248000,0 days 00:00:37.823000,0 days 00:00:21.379000,HARD,23.0,False,RB,1,False,80.45
TSU,22,24.0,0 days 00:01:20.386000,0 days 00:00:21.078000,0 days 00:00:37.672000,0 days 00:00:21.636000,HARD,24.0,False,RB,1,False,80.386
TSU,22,25.0,0 days 00:01:20.329000,0 days 00:00:21.288000,0 days 00:00:37.466000,0 days 00:00:21.575000,HARD,25.0,False,RB,1,False,80.329
TSU,22,26.0,0 days 00:01:20.448000,0 days 00:00:21.082000,0 days 00:00:37.707000,0 days 00:00:21.659000,HARD,26.0,False,RB,1,False,80.448
TSU,22,27.0,0 days 00:01:20.286000,0 days 00:00:21.129000,0 days 00:00:37.549000,0 days 00:00:21.608000,HARD,27.0,False,RB,1,False,80.286
TSU,22,28.0,0 days 00:01:20.184000,0 days 00:00:21.183000,0 days 00:00:37.528000,0 days 00:00:21.473000,HARD,28.0,False,RB,1,False,80.184
TSU,22,29.0,0 days 00:01:19.837000,0 days 00:00:21.149000,0 days 00:00:37.320000,0 days 00:00:21.368000,HARD,29.0,False,RB,1,True,79.837
TSU,22,30.0,0 days 00:01:20.495000,0 days 00:00:21.124000,0 days 00:00:37.673000,0 days 00:00:21.698000,HARD,30.0,False,RB,1,False,80.495
TSU,22,31.0,0 days 00:01:20.190000,0 days 00:00:21.260000,0 days 00:00:37.446000,0 days 00:00:21.484000,HARD,31.0,False,RB,1,False,80.19
TSU,22,32.0,0 days 00:01:21.023000,0 days 00:00:21.281000,0 days 00:00:37.967000,0 days 00:00:21.775000,HARD,32.0,False,RB,1,False,81.023
TSU,22,33.0,0 days 00:01:20.749000,0 days 00:00:21.333000,0 days 00:00:37.827000,0 days 00:00:21.589000,HARD,33.0,False,RB,1,False,80.749
TSU,22,34.0,0 days 00:01:19.153000,0 days 00:00:20.994000,0 days 00:00:37.077000,0 days 00:00:21.082000,HARD,34.0,False,RB,1,True,79.153
TSU,22,35.0,0 days 00:01:18.973000,0 days 00:00:20.721000,0 days 00:00:37.120000,0 days 00:00:21.132000,HARD,35.0,False,RB,1,True,78.973
TSU,22,36.0,0 days 00:01:19.472000,0 days 00:00:20.987000,0 days 00:00:37.275000,0 days 00:00:21.210000,HARD,36.0,False,RB,1,False,79.472
TSU,22,37.0,0 days 00:01:20.071000,0 days 00:00:20.937000,0 days 00:00:37.456000,0 days 00:00:21.678000,HARD,37.0,False,RB,1,False,80.071
TSU,22,38.0,0 days 00:01:20.117000,0 days 00:00:21.072000,0 days 00:00:37.534000,0 days 00:00:21.511000,HARD,38.0,False,RB,1,False,80.117
TSU,22,39.0,0 days 00:01:19.855000,0 days 00:00:20.936000,0 days 00:00:37.401000,0 days 00:00:21.518000,HARD,39.0,False,RB,1,False,79.855
TSU,22,40.0,0 days 00:01:19.745000,0 days 00:00:20.967000,0 days 00:00:37.353000,0 days 00:00:21.425000,HARD,40.0,False,RB,1,False,79.745
TSU,22,41.0,0 days 00:01:20.772000,0 days 00:00:20.821000,0 days 00:00:38.018000,0 days 00:00:21.933000,HARD,41.0,False,RB,1,False,80.772
TSU,22,42.0,0 days 00:01:20.320000,0 days 00:00:21.130000,0 days 00:00:37.580000,0 days 00:00:21.610000,HARD,42.0,False,RB,1,False,80.32
TSU,22,43.0,0 days 00:01:20.135000,0 days 00:00:21.002000,0 days 00:00:37.553000,0 days 00:00:21.580000,HARD,43.0,False,RB,1,False,80.135
TSU,22,44.0,0 days 00:01:20.394000,0 days 00:00:20.771000,0 days 00:00:37.723000,0 days 00:00:21.900000,HARD,44.0,False,RB,1,False,80.394
TSU,22,45.0,0 days 00:01:20.144000,0 days 00:00:20.924000,0 days 00:00:37.506000,0 days 00:00:21.714000,HARD,45.0,False,RB,1,False,80.144
TSU,22,46.0,0 days 00:01:20.294000,0 days 00:00:20.841000,0 days 00:00:37.681000,0 days 00:00:21.772000,HARD,46.0,False,RB,1,False,80.294
TSU,22,47.0,0 days 00:01:20.426000,0 days 00:00:20.968000,0 days 00:00:37.592000,0 days 00:00:21.866000,HARD,47.0,False,RB,1,False,80.426
TSU,22,48.0,0 days 00:01:20.543000,0 days 00:00:20.994000,0 days 00:00:37.876000,0 days 00:00:21.673000,HARD,48.0,False,RB,1,False,80.543
TSU,22,49.0,0 days 00:01:20.109000,0 days 00:00:20.826000,0 days 00:00:37.500000,0 days 00:00:21.783000,HARD,49.0,False,RB,1,False,80.109
TSU,22,50.0,0 days 00:01:19.553000,0 days 00:00:21.074000,0 days 00:00:37.375000,0 days 00:00:21.104000,HARD,50.0,False,RB,1,False,79.553
TSU,22,51.0,0 days 00:01:18.640000,0 days 00:00:20.706000,0 days 00:00:36.933000,0 days 00:00:21.001000,HARD,51.0,False,RB,1,True,78.64
TSU,22,52.0,0 days 00:01:20.114000,0 days 00:00:20.817000,0 days 00:00:37.528000,0 days 00:00:21.769000,HARD,52.0,False,RB,12,False,80.114
TSU,22,53.0,0 days 00:01:19.854000,0 days 00:00:20.913000,0 days 00:00:37.430000,0 days 00:00:21.511000,HARD,53.0,False,RB,1,False,79.854
TSU,22,54.0,0 days 00:01:25.770000,0 days 00:00:21.185000,0 days 00:00:41.211000,0 days 00:00:23.374000,HARD,54.0,False,RB,1,False,85.77
TSU,22,55.0,0 days 00:01:19.781000,0 days 00:00:21.418000,0 days 00:00:37.189000,0 days 00:00:21.174000,HARD,55.0,False,RB,1,False,79.781
TSU,22,56.0,0 days 00:01:18.502000,0 days 00:00:20.645000,0 days 00:00:36.898000,0 days 00:00:20.959000,HARD,56.0,False,RB,1,True,78.502
TSU,22,57.0,0 days 00:01:18.499000,0 days 00:00:20.624000,0 days 00:00:36.856000,0 days 00:00:21.019000,HARD,57.0,False,RB,1,True,78.499
TSU,22,58.0,0 days 00:01:18.737000,0 days 00:00:20.615000,0 days 00:00:36.951000,0 days 00:00:21.171000,HARD,58.0,False,RB,1,False,78.737
TSU,22,59.0,0 days 00:01:18.035000,0 days 00:00:20.382000,0 days 00:00:36.572000,0 days 00:00:21.081000,HARD,59.0,False,RB,1,True,78.035
TSU,22,60.0,0 days 00:01:19.659000,0 days 00:00:21.295000,0 days 00:00:37.031000,0 days 00:00:21.333000,HARD,60.0,False,RB,1,False,79.659
TSU,22,61.0,0 days 00:01:20.298000,0 days 00:00:21.322000,0 days 00:00:37.502000,0 days 00:00:21.474000,HARD,61.0,False,RB,1,False,80.298
TSU,22,62.0,0 days 00:01:19.375000,0 days 00:00:20.875000,0 days 00:00:37.089000,0 days 00:00:21.411000,HARD,62.0,False,RB,1,False,79.375
TSU,22,63.0,0 days 00:01:23.218000,0 days 00:00:22.870000,0 days 00:00:38.824000,0 days 00:00:21.524000,HARD,63.0,False,RB,1,False,83.218
TSU,22,64.0,0 days 00:01:17.631000,0 days 00:00:20.273000,0 days 00:00:36.546000,0 days 00:00:20.812000,HARD,64.0,False,RB,1,True,77.631
TSU,22,65.0,0 days 00:01:17.019000,0 days 00:00:20.151000,0 days 00:00:36.176000,0 days 00:00:20.692000,HARD,65.0,False,RB,1,True,77.019
TSU,22,66.0,0 days 00:01:18.197000,0 days 00:00:20.092000,0 days 00:00:36.571000,0 days 00:00:21.534000,HARD,66.0,False,RB,1,False,78.197
TSU,22,67.0,0 days 00:01:18.148000,0 days 00:00:20.481000,0 days 00:00:36.615000,0 days 00:00:21.052000,HARD,67.0,False,RB,1,False,78.148
TSU,22,68.0,0 days 00:01:18.209000,0 days 00:00:20.457000,0 days 00:00:36.685000,0 days 00:00:21.067000,HARD,68.0,False,RB,1,False,78.209
TSU,22,69.0,0 days 00:01:20.032000,0 days 00:00:21.076000,0 days 00:00:37.805000,0 days 00:00:21.151000,HARD,69.0,False,RB,1,False,80.032
TSU,22,70.0,0 days 00:01:19.347000,0 days 00:00:20.939000,0 days 00:00:37.082000,0 days 00:00:21.326000,HARD,70.0,False,RB,1,False,79.347
TSU,22,71.0,0 days 00:01:18.258000,0 days 00:00:21.008000,0 days 00:00:36.627000,0 days 00:00:20.623000,HARD,71.0,False,RB,1,False,78.258
TSU,22,72.0,0 days 00:01:17.079000,0 days 00:00:20.332000,0 days 00:00:36.338000,0 days 00:00:20.409000,HARD,72.0,False,RB,1,False,77.079
TSU,22,73.0,0 days 00:01:15.955000,0 days 00:00:19.812000,0 days 00:00:35.754000,0 days 00:00:20.389000,HARD,73.0,False,RB,1,True,75.955
TSU,22,74.0,0 days 00:01:15.462000,0 days 00:00:19.778000,0 days 00:00:35.445000,0 days 00:00:20.239000,HARD,74.0,False,RB,1,True,75.462
TSU,22,75.0,0 days 00:01:14.992000,0 days 00:00:19.571000,0 days 00:00:35.257000,0 days 00:00:20.164000,HARD,75.0,False,RB,1,True,74.992
TSU,22,76.0,0 days 00:01:15.205000,0 days 00:00:19.626000,0 days 00:00:35.387000,0 days 00:00:20.192000,HARD,76.0,False,RB,1,False,75.205
TSU,22,77.0,0 days 00:01:14.720000,0 days 00:00:19.503000,0 days 00:00:35.233000,0 days 00:00:19.984000,HARD,77.0,False,RB,1,True,74.72
ALB,23,1.0,0 days 00:41:34.817000,,0 days 00:00:55.498000,,MEDIUM,1.0,True,Williams,1254,False,2494.817
ALB,23,2.0,0 days 00:02:22.255000,0 days 00:00:26.143000,0 days 00:00:40.862000,0 days 00:01:15.250000,HARD,1.0,True,Williams,41,False,142.255
ALB,23,3.0,0 days 00:01:27.834000,0 days 00:00:25.399000,0 days 00:00:39.935000,0 days 00:00:22.500000,HARD,2.0,True,Williams,1,True,87.834
ALB,23,4.0,0 days 00:01:23.286000,0 days 00:00:21.826000,0 days 00:00:39.210000,0 days 00:00:22.250000,HARD,3.0,True,Williams,1,True,83.286
ALB,23,5.0,0 days 00:01:23.369000,0 days 00:00:22.133000,0 days 00:00:39.122000,0 days 00:00:22.114000,HARD,4.0,True,Williams,1,False,83.369
ALB,23,6.0,0 days 00:01:23.416000,0 days 00:00:22.168000,0 days 00:00:39.171000,0 days 00:00:22.077000,HARD,5.0,True,Williams,1,False,83.416
ALB,23,7.0,0 days 00:01:21.913000,0 days 00:00:21.895000,0 days 00:00:38.406000,0 days 00:00:21.612000,HARD,6.0,True,Williams,1,True,81.913
ALB,23,8.0,0 days 00:01:21.536000,0 days 00:00:21.711000,0 days 00:00:38.180000,0 days 00:00:21.645000,HARD,7.0,True,Williams,1,True,81.536
ALB,23,9.0,0 days 00:01:22.004000,0 days 00:00:21.830000,0 days 00:00:38.449000,0 days 00:00:21.725000,HARD,8.0,True,Williams,1,False,82.004
ALB,23,10.0,0 days 00:01:21.562000,0 days 00:00:21.790000,0 days 00:00:38.274000,0 days 00:00:21.498000,HARD,9.0,True,Williams,1,False,81.562
ALB,23,11.0,0 days 00:01:21.514000,0 days 00:00:21.533000,0 days 00:00:38.313000,0 days 00:00:21.668000,HARD,10.0,True,Williams,1,True,81.514
ALB,23,12.0,0 days 00:01:20.821000,0 days 00:00:21.144000,0 days 00:00:38.254000,0 days 00:00:21.423000,HARD,11.0,True,Williams,1,True,80.821
ALB,23,13.0,0 days 00:01:21.420000,0 days 00:00:21.388000,0 days 00:00:38,0 days 00:00:22.032000,HARD,12.0,True,Williams,1,False,81.42
ALB,23,14.0,0 days 00:01:20.591000,0 days 00:00:21.387000,0 days 00:00:37.838000,0 days 00:00:21.366000,HARD,13.0,True,Williams,1,True,80.591
ALB,23,15.0,0 days 00:01:20.591000,0 days 00:00:21.041000,0 days 00:00:37.916000,0 days 00:00:21.634000,HARD,14.0,True,Williams,1,False,80.591
ALB,23,16.0,0 days 00:01:20.793000,0 days 00:00:21.381000,0 days 00:00:38.071000,0 days 00:00:21.341000,HARD,15.0,True,Williams,1,False,80.793
ALB,23,17.0,0 days 00:01:21.137000,0 days 00:00:21.234000,0 days 00:00:38.326000,0 days 00:00:21.577000,HARD,16.0,True,Williams,1,False,81.137
ALB,23,18.0,0 days 00:01:20.042000,0 days 00:00:21.154000,0 days 00:00:37.654000,0 days 00:00:21.234000,HARD,17.0,True,Williams,1,True,80.042
ALB,23,19.0,0 days 00:01:20.245000,0 days 00:00:21.250000,0 days 00:00:37.787000,0 days 00:00:21.208000,HARD,18.0,True,Williams,1,False,80.245
ALB,23,20.0,0 days 00:01:20.360000,0 days 00:00:21.177000,0 days 00:00:37.505000,0 days 00:00:21.678000,HARD,19.0,True,Williams,1,False,80.36
ALB,23,21.0,0 days 00:01:20.937000,0 days 00:00:21.465000,0 days 00:00:38.094000,0 days 00:00:21.378000,HARD,20.0,True,Williams,1,False,80.937
ALB,23,22.0,0 days 00:01:20.542000,0 days 00:00:21.096000,0 days 00:00:38.036000,0 days 00:00:21.410000,HARD,21.0,True,Williams,1,False,80.542
ALB,23,23.0,0 days 00:01:20.143000,0 days 00:00:21.170000,0 days 00:00:37.722000,0 days 00:00:21.251000,HARD,22.0,True,Williams,1,False,80.143
ALB,23,24.0,0 days 00:01:20.517000,0 days 00:00:21.307000,0 days 00:00:37.772000,0 days 00:00:21.438000,HARD,23.0,True,Williams,1,False,80.517
